nOld,Long,Lat,County,StateCode,State,NationCode,Nation,Group,Order,,,,,,,,,,,
1261,-76.83364105,41.57954788,Sullivan,PA,Pennsylvania,ML,Midlands,2269,66647,,,,,,,,,,,
360,-76.799263,39.12155914,Howard,MD,Maryland,ML,Midlands,1172,37211,,,,,,,,,,,
359,-76.78780365,39.15020752,Howard,MD,Maryland,ML,Midlands,1172,37210,,,,,,,,,,,
358,-76.76488495,39.17312622,Howard,MD,Maryland,ML,Midlands,1172,37209,,,,,,,,,,,
357,-76.74769592,39.17885208,Howard,MD,Maryland,ML,Midlands,1172,37208,,,,,,,,,,,
356,-76.7305069,39.19031525,Howard,MD,Maryland,ML,Midlands,1172,37207,,,,,,,,,,,
341,-76.71331787,39.21895981,Baltimore,MD,Maryland,ML,Midlands,1162,36782,,,,,,,,,,,
355,-76.71331787,39.21895981,Howard,MD,Maryland,ML,Midlands,1172,37206,,,,,,,,,,,
340,-76.69613647,39.23041916,Baltimore,MD,Maryland,ML,Midlands,1162,36781,,,,,,,,,,,
339,-76.67321014,39.23041916,Baltimore,MD,Maryland,ML,Midlands,1162,36780,,,,,,,,,,,
338,-76.63883209,39.23041916,Baltimore,MD,Maryland,ML,Midlands,1162,36779,,,,,,,,,,,
337,-76.63310242,39.23615265,Baltimore,MD,Maryland,ML,Midlands,1162,36778,,,,,,,,,,,
428,-76.63310242,39.23615265,Baltimore,MD,Maryland,ML,Midlands,1183,37739,,,,,,,,,,,
430,-76.63310242,39.23615265,Baltimore,MD,Maryland,ML,Midlands,1183,37753,,,,,,,,,,,
429,-76.58726501,39.21323395,Baltimore,MD,Maryland,ML,Midlands,1183,37752,,,,,,,,,,,
1079,-76.31797791,41.30452728,Columbia,PA,Pennsylvania,ML,Midlands,2231,65332,,,,,,,,,,,
1086,-76.31797791,41.30452728,Columbia,PA,Pennsylvania,ML,Midlands,2231,65362,,,,,,,,,,,
1260,-76.31797791,41.30452728,Sullivan,PA,Pennsylvania,ML,Midlands,2269,66640,,,,,,,,,,,
1080,-76.30651855,41.18420792,Columbia,PA,Pennsylvania,ML,Midlands,2231,65333,,,,,,,,,,,
1259,-76.28933716,41.36755371,Sullivan,PA,Pennsylvania,ML,Midlands,2269,66639,,,,,,,,,,,
1081,-76.2721405,41.13263702,Columbia,PA,Pennsylvania,ML,Midlands,2231,65334,,,,,,,,,,,
1082,-76.23203278,41.13837051,Columbia,PA,Pennsylvania,ML,Midlands,2231,65335,,,,,,,,,,,
1258,-76.23203278,41.55089951,Sullivan,PA,Pennsylvania,ML,Midlands,2269,66638,,,,,,,,,,,
1262,-76.23203278,41.55089951,Sullivan,PA,Pennsylvania,ML,Midlands,2269,66648,,,,,,,,,,,
1083,-76.2263031,41.05242538,Columbia,PA,Pennsylvania,ML,Midlands,2231,65336,,,,,,,,,,,
1084,-76.22057343,41.01231766,Columbia,PA,Pennsylvania,ML,Midlands,2231,65337,,,,,,,,,,,
1085,-76.2091217,40.94929123,Columbia,PA,Pennsylvania,ML,Midlands,2231,65338,,,,,,,,,,,
1255,-76.2091217,40.94929123,Schuylkill,PA,Pennsylvania,ML,Midlands,2266,66539,,,,,,,,,,,
1256,-76.02004242,40.90918732,Schuylkill,PA,Pennsylvania,ML,Midlands,2266,66540,,,,,,,,,,,
1053,-75.99712372,40.91491699,Carbon,PA,Pennsylvania,ML,Midlands,2225,65077,,,,,,,,,,,
1257,-75.99712372,40.91491699,Schuylkill,PA,Pennsylvania,ML,Midlands,2266,66541,,,,,,,,,,,
342,-75.96273804,39.37939072,Cecil,MD,Maryland,ML,Midlands,1166,36901,,,,,,,,,,,
346,-75.96273804,39.37939072,Cecil,MD,Maryland,ML,Midlands,1166,36934,,,,,,,,,,,
345,-75.90544891,39.36793137,Cecil,MD,Maryland,ML,Midlands,1166,36933,,,,,,,,,,,
344,-75.82523346,39.37939072,Cecil,MD,Maryland,ML,Midlands,1166,36932,,,,,,,,,,,
11,-75.77939606,39.36793137,New Castle,DE,Delaware,ML,Midlands,287,12135,,,,,,,,,,,
343,-75.77939606,39.36793137,Cecil,MD,Maryland,ML,Midlands,1166,36931,,,,,,,,,,,
1057,-75.77939606,41.06388474,Carbon,PA,Pennsylvania,ML,Midlands,2225,65081,,,,,,,,,,,
10,-75.77366638,39.29344559,New Castle,DE,Delaware,ML,Midlands,287,12134,,,,,,,,,,,
1058,-75.77366638,41.07534409,Carbon,PA,Pennsylvania,ML,Midlands,2225,65082,,,,,,,,,,,
1056,-75.76793671,41.04669952,Carbon,PA,Pennsylvania,ML,Midlands,2225,65080,,,,,,,,,,,
1059,-75.76220703,41.08680344,Carbon,PA,Pennsylvania,ML,Midlands,2225,65083,,,,,,,,,,,
1055,-75.75075531,41.02950668,Carbon,PA,Pennsylvania,ML,Midlands,2225,65079,,,,,,,,,,,
1054,-75.74502563,41.01231766,Carbon,PA,Pennsylvania,ML,Midlands,2225,65078,,,,,,,,,,,
1060,-75.73355865,41.08680344,Carbon,PA,Pennsylvania,ML,Midlands,2225,65084,,,,,,,,,,,
9,-75.72782898,39.29344559,New Castle,DE,Delaware,ML,Midlands,287,12133,,,,,,,,,,,
1061,-75.70491791,41.12118149,Carbon,PA,Pennsylvania,ML,Midlands,2225,65085,,,,,,,,,,,
8,-75.69918823,39.28771591,New Castle,DE,Delaware,ML,Midlands,287,12132,,,,,,,,,,,
1062,-75.69345093,41.12691116,Carbon,PA,Pennsylvania,ML,Midlands,2225,65086,,,,,,,,,,,
7,-75.68199158,39.28771591,New Castle,DE,Delaware,ML,Midlands,287,12131,,,,,,,,,,,
1063,-75.6762619,41.12691116,Carbon,PA,Pennsylvania,ML,Midlands,2225,65087,,,,,,,,,,,
1064,-75.66481018,41.12118149,Carbon,PA,Pennsylvania,ML,Midlands,2225,65088,,,,,,,,,,,
6,-75.64761353,39.30490494,New Castle,DE,Delaware,ML,Midlands,287,12130,,,,,,,,,,,
1052,-75.64188385,41.11545181,Carbon,PA,Pennsylvania,ML,Midlands,2225,65062,,,,,,,,,,,
1065,-75.64188385,41.11545181,Carbon,PA,Pennsylvania,ML,Midlands,2225,65089,,,,,,,,,,,
1194,-75.64188385,41.11545181,Monroe,PA,Pennsylvania,ML,Midlands,2257,66209,,,,,,,,,,,
5,-75.63043213,39.31063461,New Castle,DE,Delaware,ML,Midlands,287,12129,,,,,,,,,,,
1195,-75.60751343,41.15555573,Monroe,PA,Pennsylvania,ML,Midlands,2257,66210,,,,,,,,,,,
4,-75.5903244,39.30490494,New Castle,DE,Delaware,ML,Midlands,287,12128,,,,,,,,,,,
1196,-75.57886505,41.17274475,Monroe,PA,Pennsylvania,ML,Midlands,2257,66211,,,,,,,,,,,
3,-75.57313538,39.35074234,New Castle,DE,Delaware,ML,Midlands,287,12127,,,,,,,,,,,
1197,-75.57313538,41.19566345,Monroe,PA,Pennsylvania,ML,Midlands,2257,66212,,,,,,,,,,,
1198,-75.5674057,41.20139313,Monroe,PA,Pennsylvania,ML,Midlands,2257,66213,,,,,,,,,,,
1199,-75.55593872,41.21858215,Monroe,PA,Pennsylvania,ML,Midlands,2257,66214,,,,,,,,,,,
2,-75.55021667,39.35074234,New Castle,DE,Delaware,ML,Midlands,287,12126,,,,,,,,,,,
1,-75.5215683,39.36793137,New Castle,DE,Delaware,ML,Midlands,287,12125,,,,,,,,,,,
1200,-75.51583862,41.22431183,Monroe,PA,Pennsylvania,ML,Midlands,2257,66215,,,,,,,,,,,
1201,-75.38406372,41.23577118,Monroe,PA,Pennsylvania,ML,Midlands,2257,66216,,,,,,,,,,,
1239,-75.38406372,41.23577118,Pike,PA,Pennsylvania,ML,Midlands,2264,66507,,,,,,,,,,,
1243,-75.36686707,41.36755371,Pike,PA,Pennsylvania,ML,Midlands,2264,66511,,,,,,,,,,,
1242,-75.36113739,41.35036469,Pike,PA,Pennsylvania,ML,Midlands,2264,66510,,,,,,,,,,,
1244,-75.36113739,41.37328339,Pike,PA,Pennsylvania,ML,Midlands,2264,66512,,,,,,,,,,,
1241,-75.34967804,41.33317566,Pike,PA,Pennsylvania,ML,Midlands,2264,66509,,,,,,,,,,,
1245,-75.34967804,41.37328339,Pike,PA,Pennsylvania,ML,Midlands,2264,66513,,,,,,,,,,,
1240,-75.32675934,41.31598663,Pike,PA,Pennsylvania,ML,Midlands,2264,66508,,,,,,,,,,,
1246,-75.31529999,41.37328339,Pike,PA,Pennsylvania,ML,Midlands,2264,66514,,,,,,,,,,,
1247,-75.29238892,41.38474274,Pike,PA,Pennsylvania,ML,Midlands,2264,66515,,,,,,,,,,,
1248,-75.26373291,41.39620209,Pike,PA,Pennsylvania,ML,Midlands,2264,66516,,,,,,,,,,,
1249,-75.25228119,41.42484665,Pike,PA,Pennsylvania,ML,Midlands,2264,66517,,,,,,,,,,,
1250,-75.24655151,41.43058014,Pike,PA,Pennsylvania,ML,Midlands,2264,66518,,,,,,,,,,,
1251,-75.22935486,41.44203568,Pike,PA,Pennsylvania,ML,Midlands,2264,66519,,,,,,,,,,,
1025,-75.20644379,40.61697769,Bucks,PA,Pennsylvania,ML,Midlands,2221,64981,,,,,,,,,,,
1216,-75.20644379,40.61697769,Northampton,PA,Pennsylvania,ML,Midlands,2260,66309,,,,,,,,,,,
1026,-75.20071411,40.59406281,Bucks,PA,Pennsylvania,ML,Midlands,2221,64982,,,,,,,,,,,
1215,-75.20071411,40.64562607,Northampton,PA,Pennsylvania,ML,Midlands,2260,66308,,,,,,,,,,,
1213,-75.19497681,40.70292282,Northampton,PA,Pennsylvania,ML,Midlands,2260,66306,,,,,,,,,,,
1252,-75.19497681,41.46495438,Pike,PA,Pennsylvania,ML,Midlands,2264,66520,,,,,,,,,,,
1212,-75.18351746,40.7544899,Northampton,PA,Pennsylvania,ML,Midlands,2260,66305,,,,,,,,,,,
1214,-75.18351746,40.68000412,Northampton,PA,Pennsylvania,ML,Midlands,2260,66307,,,,,,,,,,,
1027,-75.17206573,40.57686996,Bucks,PA,Pennsylvania,ML,Midlands,2221,64983,,,,,,,,,,,
1211,-75.17206573,40.7774086,Northampton,PA,Pennsylvania,ML,Midlands,2260,66304,,,,,,,,,,,
1028,-75.14340973,40.57686996,Bucks,PA,Pennsylvania,ML,Midlands,2221,64984,,,,,,,,,,,
1192,-75.13195801,40.9836731,Monroe,PA,Pennsylvania,ML,Midlands,2257,66191,,,,,,,,,,,
1210,-75.13195801,40.78313446,Northampton,PA,Pennsylvania,ML,Midlands,2260,66303,,,,,,,,,,,
1193,-75.12622833,40.96075439,Monroe,PA,Pennsylvania,ML,Midlands,2257,66192,,,,,,,,,,,
1203,-75.12622833,40.96075439,Northampton,PA,Pennsylvania,ML,Midlands,2260,66296,,,,,,,,,,,
1029,-75.12049866,40.57686996,Bucks,PA,Pennsylvania,ML,Midlands,2221,64985,,,,,,,,,,,
1191,-75.12049866,41.00086212,Monroe,PA,Pennsylvania,ML,Midlands,2257,66190,,,,,,,,,,,
1204,-75.11476898,40.94356537,Northampton,PA,Pennsylvania,ML,Midlands,2260,66297,,,,,,,,,,,
1209,-75.11476898,40.79459763,Northampton,PA,Pennsylvania,ML,Midlands,2260,66302,,,,,,,,,,,
1253,-75.10903931,41.54516983,Pike,PA,Pennsylvania,ML,Midlands,2264,66521,,,,,,,,,,,
1208,-75.09757996,40.84616089,Northampton,PA,Pennsylvania,ML,Midlands,2260,66301,,,,,,,,,,,
1205,-75.09185028,40.92637253,Northampton,PA,Pennsylvania,ML,Midlands,2260,66298,,,,,,,,,,,
1030,-75.08612061,40.56541061,Bucks,PA,Pennsylvania,ML,Midlands,2221,64986,,,,,,,,,,,
1031,-75.06893158,40.55395126,Bucks,PA,Pennsylvania,ML,Midlands,2221,64987,,,,,,,,,,,
1032,-75.06893158,40.4794693,Bucks,PA,Pennsylvania,ML,Midlands,2221,64988,,,,,,,,,,,
1190,-75.06893158,41.02950668,Monroe,PA,Pennsylvania,ML,Midlands,2257,66189,,,,,,,,,,,
1206,-75.06893158,40.89772797,Northampton,PA,Pennsylvania,ML,Midlands,2260,66299,,,,,,,,,,,
1207,-75.06893158,40.86907959,Northampton,PA,Pennsylvania,ML,Midlands,2260,66300,,,,,,,,,,,
1033,-75.0632019,40.44509125,Bucks,PA,Pennsylvania,ML,Midlands,2221,64989,,,,,,,,,,,
1217,-75.0632019,41.59673691,Pike,PA,Pennsylvania,ML,Midlands,2264,66479,,,,,,,,,,,
1254,-75.0632019,41.59673691,Pike,PA,Pennsylvania,ML,Midlands,2264,66522,,,,,,,,,,,
1034,-75.04601288,40.42790222,Bucks,PA,Pennsylvania,ML,Midlands,2221,64990,,,,,,,,,,,
1218,-75.0402832,41.57381821,Pike,PA,Pennsylvania,ML,Midlands,2264,66480,,,,,,,,,,,
1189,-75.0173645,41.05242538,Monroe,PA,Pennsylvania,ML,Midlands,2257,66188,,,,,,,,,,,
1035,-75.01163483,40.41644287,Bucks,PA,Pennsylvania,ML,Midlands,2221,64991,,,,,,,,,,,
1219,-75.01163483,41.52225113,Pike,PA,Pennsylvania,ML,Midlands,2264,66481,,,,,,,,,,,
1220,-75.00017548,41.49933624,Pike,PA,Pennsylvania,ML,Midlands,2264,66482,,,,,,,,,,,
1188,-74.98298645,41.08107376,Monroe,PA,Pennsylvania,ML,Midlands,2257,66187,,,,,,,,,,,
1202,-74.98298645,41.08107376,Monroe,PA,Pennsylvania,ML,Midlands,2257,66223,,,,,,,,,,,
1238,-74.98298645,41.08107376,Pike,PA,Pennsylvania,ML,Midlands,2264,66500,,,,,,,,,,,
1221,-74.97725677,41.4821434,Pike,PA,Pennsylvania,ML,Midlands,2264,66483,,,,,,,,,,,
1237,-74.97725677,41.10399246,Pike,PA,Pennsylvania,ML,Midlands,2264,66499,,,,,,,,,,,
1036,-74.96579742,40.40498352,Bucks,PA,Pennsylvania,ML,Midlands,2221,64992,,,,,,,,,,,
1236,-74.95433807,41.12118149,Pike,PA,Pennsylvania,ML,Midlands,2264,66498,,,,,,,,,,,
1222,-74.93714905,41.47068405,Pike,PA,Pennsylvania,ML,Midlands,2264,66484,,,,,,,,,,,
1037,-74.931427,40.35914612,Bucks,PA,Pennsylvania,ML,Midlands,2221,64993,,,,,,,,,,,
1235,-74.9256897,41.13837051,Pike,PA,Pennsylvania,ML,Midlands,2264,66497,,,,,,,,,,,
1038,-74.91996002,40.33622742,Bucks,PA,Pennsylvania,ML,Midlands,2221,64994,,,,,,,,,,,
1039,-74.89704132,40.32477188,Bucks,PA,Pennsylvania,ML,Midlands,2221,64995,,,,,,,,,,,
1223,-74.89704132,41.45349884,Pike,PA,Pennsylvania,ML,Midlands,2264,66485,,,,,,,,,,,
1234,-74.89131927,41.19566345,Pike,PA,Pennsylvania,ML,Midlands,2264,66496,,,,,,,,,,,
1040,-74.87412262,40.30757904,Bucks,PA,Pennsylvania,ML,Midlands,2221,64996,,,,,,,,,,,
1233,-74.86839294,41.23004532,Pike,PA,Pennsylvania,ML,Midlands,2264,66495,,,,,,,,,,,
1041,-74.85693359,40.29039001,Bucks,PA,Pennsylvania,ML,Midlands,2221,64997,,,,,,,,,,,
1224,-74.85693359,41.43058014,Pike,PA,Pennsylvania,ML,Midlands,2264,66486,,,,,,,,,,,
1232,-74.85120392,41.27014923,Pike,PA,Pennsylvania,ML,Midlands,2264,66494,,,,,,,,,,,
1042,-74.83401489,40.26747131,Bucks,PA,Pennsylvania,ML,Midlands,2221,64998,,,,,,,,,,,
1225,-74.82828522,41.43058014,Pike,PA,Pennsylvania,ML,Midlands,2264,66487,,,,,,,,,,,
1043,-74.81682587,40.24455643,Bucks,PA,Pennsylvania,ML,Midlands,2221,64999,,,,,,,,,,,
1231,-74.81109619,41.31025696,Pike,PA,Pennsylvania,ML,Midlands,2264,66493,,,,,,,,,,,
1044,-74.78244781,40.23309708,Bucks,PA,Pennsylvania,ML,Midlands,2221,65000,,,,,,,,,,,
1230,-74.77098846,41.33890533,Pike,PA,Pennsylvania,ML,Midlands,2264,66492,,,,,,,,,,,
1226,-74.76526642,41.43058014,Pike,PA,Pennsylvania,ML,Midlands,2264,66488,,,,,,,,,,,
1227,-74.75380707,41.41339111,Pike,PA,Pennsylvania,ML,Midlands,2264,66489,,,,,,,,,,,
643,-74.73661041,40.16434097,Burlington,NJ,New Jersey,ML,Midlands,1744,51354,,,,,,,,,,,
1045,-74.73661041,40.16434097,Bucks,PA,Pennsylvania,ML,Midlands,2221,65001,,,,,,,,,,,
1228,-74.73661041,41.39047241,Pike,PA,Pennsylvania,ML,Midlands,2264,66490,,,,,,,,,,,
1229,-74.72515869,41.36755371,Pike,PA,Pennsylvania,ML,Midlands,2264,66491,,,,,,,,,,,
644,-74.70796967,40.18725967,Burlington,NJ,New Jersey,ML,Midlands,1744,51355,,,,,,,,,,,
645,-74.70223999,40.18725967,Burlington,NJ,New Jersey,ML,Midlands,1744,51356,,,,,,,,,,,
646,-74.67359161,40.18153,Burlington,NJ,New Jersey,ML,Midlands,1744,51357,,,,,,,,,,,
647,-74.57045746,40.12423325,Burlington,NJ,New Jersey,ML,Midlands,1744,51358,,,,,,,,,,,
648,-74.54180908,40.07266998,Burlington,NJ,New Jersey,ML,Midlands,1744,51359,,,,,,,,,,,
649,-74.54180908,40.07266998,Ocean,NJ,New Jersey,ML,Midlands,1756,51808,,,,,,,,,,,
663,-74.54180908,40.07266998,Ocean,NJ,New Jersey,ML,Midlands,1756,51856,,,,,,,,,,,
650,-74.4214859,40.17580032,Ocean,NJ,New Jersey,ML,Midlands,1756,51809,,,,,,,,,,,
651,-74.28397369,40.17580032,Ocean,NJ,New Jersey,ML,Midlands,1756,51810,,,,,,,,,,,
652,-74.26106262,40.16434097,Ocean,NJ,New Jersey,ML,Midlands,1756,51811,,,,,,,,,,,
653,-74.26106262,40.1356926,Ocean,NJ,New Jersey,ML,Midlands,1756,51812,,,,,,,,,,,
654,-74.2209549,40.10704422,Ocean,NJ,New Jersey,ML,Midlands,1756,51813,,,,,,,,,,,
655,-74.15219116,40.10131454,Ocean,NJ,New Jersey,ML,Midlands,1756,51814,,,,,,,,,,,
656,-74.12355042,40.12996292,Ocean,NJ,New Jersey,ML,Midlands,1756,51815,,,,,,,,,,,
657,-74.10636139,40.1356926,Ocean,NJ,New Jersey,ML,Midlands,1756,51816,,,,,,,,,,,
658,-74.09490204,40.1356926,Ocean,NJ,New Jersey,ML,Midlands,1756,51817,,,,,,,,,,,
659,-74.08917236,40.10704422,Ocean,NJ,New Jersey,ML,Midlands,1756,51818,,,,,,,,,,,
660,-74.07771301,40.09558868,Ocean,NJ,New Jersey,ML,Midlands,1756,51819,,,,,,,,,,,
661,-74.04906464,40.10704422,Ocean,NJ,New Jersey,ML,Midlands,1756,51820,,,,,,,,,,,
662,-74.00895691,40.10704422,Ocean,NJ,New Jersey,ML,Midlands,1756,51821,,,,,,,,,,,
