"","Long","Lat","County","StateCode","State","NationCode","Nation","Group","Order"
"3491",-98.4971771240234,47.3263130187988,"Stutsman","ND","North Dakota","ML","Midlands",2005,59797
"3492",-98.4685287475586,47.3263130187988,"Stutsman","ND","North Dakota","ML","Midlands",2005,59798
"3493",-98.4685287475586,47.2403717041016,"Stutsman","ND","North Dakota","ML","Midlands",2005,59799
"3494",-98.4627990722656,46.976806640625,"Stutsman","ND","North Dakota","ML","Midlands",2005,59800
"3495",-98.4398727416992,46.976806640625,"Stutsman","ND","North Dakota","ML","Midlands",2005,59801
"3496",-98.4341506958008,46.6273040771484,"Stutsman","ND","North Dakota","ML","Midlands",2005,59802
"3497",-98.9956512451172,48.9993515014648,"Towner","ND","North Dakota","ML","Midlands",2006,59810
"3498",-98.9899215698242,48.7128715515137,"Towner","ND","North Dakota","ML","Midlands",2006,59811
"3499",-98.9670028686523,48.7128715515137,"Towner","ND","North Dakota","ML","Midlands",2006,59812
"3500",-98.9670028686523,48.5467147827148,"Towner","ND","North Dakota","ML","Midlands",2006,59813
"3501",-98.9670028686523,48.3748245239258,"Towner","ND","North Dakota","ML","Midlands",2006,59814
"3502",-99.1961822509766,48.3748245239258,"Towner","ND","North Dakota","ML","Midlands",2006,59815
"3503",-100.026969909668,47.3263130187988,"Wells","ND","North Dakota","ML","Midlands",2010,59879
"3504",-100.038436889648,47.6815490722656,"Wells","ND","North Dakota","ML","Midlands",2010,59880
"3505",-100.072807312012,47.6815490722656,"Wells","ND","North Dakota","ML","Midlands",2010,59881
"3506",-100.072807312012,47.8477058410645,"Wells","ND","North Dakota","ML","Midlands",2010,59882
"3507",-82.1277694702148,41.0065879821777,"Ashland","OH","Ohio","ML","Midlands",2014,59995
"3508",-82.4371643066406,41.0065879821777,"Ashland","OH","Ohio","ML","Midlands",2014,60006
"3509",-82.4314346313477,41.0810737609863,"Ashland","OH","Ohio","ML","Midlands",2014,60007
"3510",-82.3454895019531,41.0810737609863,"Ashland","OH","Ohio","ML","Midlands",2014,60008
"3511",-82.1678771972656,41.0753440856934,"Ashland","OH","Ohio","ML","Midlands",2014,60009
"3512",-82.1678771972656,41.0065879821777,"Ashland","OH","Ohio","ML","Midlands",2014,60010
"3513",-82.1277694702148,41.0065879821777,"Ashland","OH","Ohio","ML","Midlands",2014,60011
"3514",-82.0475616455078,39.5684623718262,"Athens","OH","Ohio","GA","Greater Appalachia",2016,60034
"3515",-82.0590133666992,39.471061706543,"Athens","OH","Ohio","GA","Greater Appalachia",2016,60035
"3516",-81.835563659668,39.46533203125,"Athens","OH","Ohio","GA","Greater Appalachia",2016,60036
"3517",-80.7068328857422,40.1643409729004,"Belmont","OH","Ohio","GA","Greater Appalachia",2018,60062
"3518",-81.2282333374023,39.8835906982422,"Belmont","OH","Ohio","GA","Greater Appalachia",2018,60072
"3519",-81.2282333374023,39.9638061523438,"Belmont","OH","Ohio","GA","Greater Appalachia",2018,60073
"3520",-81.2224960327148,40.1872596740723,"Belmont","OH","Ohio","GA","Greater Appalachia",2018,60074
"3521",-80.8729934692383,40.1758003234863,"Belmont","OH","Ohio","GA","Greater Appalachia",2018,60075
"3522",-80.7641296386719,40.1643409729004,"Belmont","OH","Ohio","GA","Greater Appalachia",2018,60076
"3523",-80.7583999633789,40.1758003234863,"Belmont","OH","Ohio","GA","Greater Appalachia",2018,60077
"3524",-80.7068328857422,40.1643409729004,"Belmont","OH","Ohio","GA","Greater Appalachia",2018,60078
"3525",-83.5085983276367,40.1185073852539,"Champaign","OH","Ohio","ML","Midlands",2022,60126
"3526",-83.5143280029297,40.0153732299805,"Champaign","OH","Ohio","ML","Midlands",2022,60127
"3527",-83.5544357299805,40.244556427002,"Champaign","OH","Ohio","ML","Midlands",2022,60133
"3528",-83.4971389770508,40.238826751709,"Champaign","OH","Ohio","ML","Midlands",2022,60134
"3529",-83.5085983276367,40.1185073852539,"Champaign","OH","Ohio","ML","Midlands",2022,60135
"3530",-83.5143280029297,40.0153732299805,"Clark","OH","Ohio","ML","Midlands",2023,60137
"3531",-83.5888137817383,39.774730682373,"Clark","OH","Ohio","ML","Midlands",2023,60138
"3532",-83.640380859375,39.780460357666,"Clark","OH","Ohio","ML","Midlands",2023,60139
"3533",-83.7377853393555,39.786190032959,"Clark","OH","Ohio","ML","Midlands",2023,60140
"3534",-83.7377853393555,39.7976493835449,"Clark","OH","Ohio","ML","Midlands",2023,60141
"3535",-83.8294525146484,39.8033790588379,"Clark","OH","Ohio","ML","Midlands",2023,60142
"3536",-83.8294525146484,39.8262977600098,"Clark","OH","Ohio","ML","Midlands",2023,60143
"3537",-83.9440460205078,39.8320274353027,"Clark","OH","Ohio","ML","Midlands",2023,60144
"3538",-83.9440460205078,39.8492164611816,"Clark","OH","Ohio","ML","Midlands",2023,60145
"3539",-84.0586395263672,39.8549423217773,"Clark","OH","Ohio","ML","Midlands",2023,60146
"3540",-84.0529098510742,39.8835906982422,"Clark","OH","Ohio","ML","Midlands",2023,60147
"3541",-83.5143280029297,40.0153732299805,"Clark","OH","Ohio","ML","Midlands",2023,60149
"3542",-82.8325119018555,41.0065879821777,"Crawford","OH","Ohio","ML","Midlands",2028,60232
"3543",-82.7236480712891,41.0065879821777,"Crawford","OH","Ohio","ML","Midlands",2028,60233
"3544",-84.4310607910156,39.9294281005859,"Darke","OH","Ohio","ML","Midlands",2030,60262
"3545",-84.4883575439453,39.91796875,"Darke","OH","Ohio","ML","Midlands",2030,60263
"3546",-84.820671081543,39.9294281005859,"Darke","OH","Ohio","ML","Midlands",2030,60264
"3547",-84.820671081543,40.0153732299805,"Darke","OH","Ohio","ML","Midlands",2030,60265
"3548",-84.81494140625,40.3133087158203,"Darke","OH","Ohio","ML","Midlands",2030,60266
"3549",-84.81494140625,40.3534164428711,"Darke","OH","Ohio","ML","Midlands",2030,60267
"3550",-82.735107421875,40.2961235046387,"Delaware","OH","Ohio","GA","Greater Appalachia",2032,60284
"3551",-82.7465667724609,40.1414260864258,"Delaware","OH","Ohio","GA","Greater Appalachia",2032,60285
"3552",-83.2450408935547,40.4508171081543,"Delaware","OH","Ohio","GA","Greater Appalachia",2032,60289
"3553",-83.0215835571289,40.4336318969727,"Delaware","OH","Ohio","GA","Greater Appalachia",2032,60290
"3554",-83.0158538818359,40.4336318969727,"Delaware","OH","Ohio","GA","Greater Appalachia",2032,60291
"3555",-82.9241790771484,40.4279022216797,"Delaware","OH","Ohio","GA","Greater Appalachia",2032,60292
"3556",-82.9241790771484,40.37060546875,"Delaware","OH","Ohio","GA","Greater Appalachia",2032,60293
"3557",-82.729377746582,40.37060546875,"Delaware","OH","Ohio","GA","Greater Appalachia",2032,60294
"3558",-82.735107421875,40.2961235046387,"Delaware","OH","Ohio","GA","Greater Appalachia",2032,60295
"3559",-82.3454895019531,41.3102569580078,"Erie","OH","Ohio","ML","Midlands",2033,60297
"3560",-82.8382339477539,41.3045272827148,"Erie","OH","Ohio","ML","Midlands",2033,60298
"3561",-82.3512191772461,41.4305801391602,"Erie","OH","Ohio","ML","Midlands",2033,60311
"3562",-82.3454895019531,41.3102569580078,"Erie","OH","Ohio","ML","Midlands",2033,60312
"3563",-82.7580184936523,39.9408874511719,"Fairfield","OH","Ohio","GA","Greater Appalachia",2034,60314
"3564",-82.4543609619141,39.9294281005859,"Fairfield","OH","Ohio","GA","Greater Appalachia",2034,60315
"3565",-82.7580184936523,39.9408874511719,"Fairfield","OH","Ohio","GA","Greater Appalachia",2034,60334
"3566",-82.7465667724609,40.1414260864258,"Franklin","OH","Ohio","GA","Greater Appalachia",2036,60346
"3567",-82.7580184936523,39.9408874511719,"Franklin","OH","Ohio","GA","Greater Appalachia",2036,60347
"3568",-82.7465667724609,40.1414260864258,"Franklin","OH","Ohio","GA","Greater Appalachia",2036,60365
"3569",-84.4024124145508,41.722785949707,"Fulton","OH","Ohio","ML","Midlands",2037,60373
"3570",-84.368034362793,41.722785949707,"Fulton","OH","Ohio","ML","Midlands",2037,60374
"3571",-83.8867492675781,41.7399749755859,"Fulton","OH","Ohio","ML","Midlands",2037,60375
"3572",-83.640380859375,39.780460357666,"Greene","OH","Ohio","GA","Greater Appalachia",2040,60422
"3573",-84.0586395263672,39.8549423217773,"Greene","OH","Ohio","GA","Greater Appalachia",2040,60429
"3574",-83.9440460205078,39.8492164611816,"Greene","OH","Ohio","GA","Greater Appalachia",2040,60430
"3575",-83.9440460205078,39.8320274353027,"Greene","OH","Ohio","GA","Greater Appalachia",2040,60431
"3576",-83.8294525146484,39.8262977600098,"Greene","OH","Ohio","GA","Greater Appalachia",2040,60432
"3577",-83.8294525146484,39.8033790588379,"Greene","OH","Ohio","GA","Greater Appalachia",2040,60433
"3578",-83.7377853393555,39.7976493835449,"Greene","OH","Ohio","GA","Greater Appalachia",2040,60434
"3579",-83.7377853393555,39.786190032959,"Greene","OH","Ohio","GA","Greater Appalachia",2040,60435
"3580",-83.640380859375,39.780460357666,"Greene","OH","Ohio","GA","Greater Appalachia",2040,60436
"3581",-81.2282333374023,39.9638061523438,"Guernsey","OH","Ohio","ML","Midlands",2041,60438
"3582",-81.2224960327148,40.1872596740723,"Guernsey","OH","Ohio","ML","Midlands",2041,60454
"3583",-81.2282333374023,39.9638061523438,"Guernsey","OH","Ohio","ML","Midlands",2041,60455
"3584",-83.4169235229492,40.5195732116699,"Hardin","OH","Ohio","ML","Midlands",2044,60508
"3585",-83.5200576782227,40.5081176757812,"Hardin","OH","Ohio","ML","Midlands",2044,60509
"3586",-81.2224960327148,40.1872596740723,"Harrison","OH","Ohio","ML","Midlands",2045,60514
"3587",-80.8729934692383,40.1758003234863,"Harrison","OH","Ohio","ML","Midlands",2045,60522
"3588",-81.2224960327148,40.1872596740723,"Harrison","OH","Ohio","ML","Midlands",2045,60523
"3589",-82.4371643066406,41.0065879821777,"Huron","OH","Ohio","YK","Yankeedom",2050,60595
"3590",-82.7236480712891,41.0065879821777,"Huron","OH","Ohio","YK","Yankeedom",2050,60596
"3591",-82.8325119018555,41.0065879821777,"Huron","OH","Ohio","YK","Yankeedom",2050,60597
"3592",-82.8382339477539,41.2586898803711,"Huron","OH","Ohio","YK","Yankeedom",2050,60598
"3593",-82.8382339477539,41.3045272827148,"Huron","OH","Ohio","YK","Yankeedom",2050,60599
"3594",-82.3454895019531,41.3102569580078,"Huron","OH","Ohio","YK","Yankeedom",2050,60600
"3595",-82.3454895019531,41.0810737609863,"Huron","OH","Ohio","YK","Yankeedom",2050,60601
"3596",-82.4314346313477,41.0810737609863,"Huron","OH","Ohio","YK","Yankeedom",2050,60602
"3597",-82.4371643066406,41.0065879821777,"Huron","OH","Ohio","YK","Yankeedom",2050,60603
"3598",-80.6896514892578,40.1987190246582,"Jefferson","OH","Ohio","ML","Midlands",2052,60641
"3599",-80.7068328857422,40.1643409729004,"Jefferson","OH","Ohio","ML","Midlands",2052,60642
"3600",-80.7583999633789,40.1758003234863,"Jefferson","OH","Ohio","ML","Midlands",2052,60643
"3601",-80.7641296386719,40.1643409729004,"Jefferson","OH","Ohio","ML","Midlands",2052,60644
"3602",-80.8729934692383,40.1758003234863,"Jefferson","OH","Ohio","ML","Midlands",2052,60645
"3603",-82.735107421875,40.2961235046387,"Knox","OH","Ohio","ML","Midlands",2053,60653
"3604",-82.729377746582,40.37060546875,"Knox","OH","Ohio","ML","Midlands",2053,60654
"3605",-82.4543609619141,39.9294281005859,"Licking","OH","Ohio","ML","Midlands",2056,60712
"3606",-82.7580184936523,39.9408874511719,"Licking","OH","Ohio","ML","Midlands",2056,60713
"3607",-82.7465667724609,40.1414260864258,"Licking","OH","Ohio","ML","Midlands",2056,60714
"3608",-82.735107421875,40.2961235046387,"Licking","OH","Ohio","ML","Midlands",2056,60715
"3609",-82.2366333007812,39.91796875,"Licking","OH","Ohio","ML","Midlands",2056,60723
"3610",-82.4543609619141,39.9294281005859,"Licking","OH","Ohio","ML","Midlands",2056,60724
"3611",-83.5200576782227,40.5081176757812,"Logan","OH","Ohio","ML","Midlands",2057,60730
"3612",-83.5544357299805,40.244556427002,"Logan","OH","Ohio","ML","Midlands",2057,60731
"3613",-82.3454895019531,41.3102569580078,"Lorain","OH","Ohio","YK","Yankeedom",2058,60741
"3614",-82.3512191772461,41.4305801391602,"Lorain","OH","Ohio","YK","Yankeedom",2058,60742
"3615",-82.1678771972656,41.0753440856934,"Lorain","OH","Ohio","YK","Yankeedom",2058,60755
"3616",-82.3454895019531,41.0810737609863,"Lorain","OH","Ohio","YK","Yankeedom",2058,60756
"3617",-82.3454895019531,41.3102569580078,"Lorain","OH","Ohio","YK","Yankeedom",2058,60757
"3618",-83.8867492675781,41.7399749755859,"Lucas","OH","Ohio","ML","Midlands",2059,60762
"3619",-83.7721633911133,41.7399749755859,"Lucas","OH","Ohio","ML","Midlands",2059,60763
"3620",-83.4455718994141,41.7514343261719,"Lucas","OH","Ohio","ML","Midlands",2059,60764
"3621",-83.640380859375,39.780460357666,"Madison","OH","Ohio","GA","Greater Appalachia",2060,60790
"3622",-83.5888137817383,39.774730682373,"Madison","OH","Ohio","GA","Greater Appalachia",2060,60791
"3623",-83.5143280029297,40.0153732299805,"Madison","OH","Ohio","GA","Greater Appalachia",2060,60792
"3624",-83.5085983276367,40.1185073852539,"Madison","OH","Ohio","GA","Greater Appalachia",2060,60793
"3625",-80.9990463256836,41.144100189209,"Mahoning","OH","Ohio","ML","Midlands",2061,60806
"3626",-80.5234909057617,41.1326370239258,"Mahoning","OH","Ohio","ML","Midlands",2061,60807
"3627",-81.0792541503906,41.0065879821777,"Mahoning","OH","Ohio","ML","Midlands",2061,60815
"3628",-80.9990463256836,41.0123176574707,"Mahoning","OH","Ohio","ML","Midlands",2061,60816
"3629",-80.9990463256836,41.144100189209,"Mahoning","OH","Ohio","ML","Midlands",2061,60817
"3630",-83.4169235229492,40.5195732116699,"Marion","OH","Ohio","ML","Midlands",2062,60819
"3631",-83.0215835571289,40.4336318969727,"Marion","OH","Ohio","ML","Midlands",2062,60829
"3632",-83.2450408935547,40.4508171081543,"Marion","OH","Ohio","ML","Midlands",2062,60830
"3633",-83.2507629394531,40.5253067016602,"Marion","OH","Ohio","ML","Midlands",2062,60831
"3634",-83.4169235229492,40.5195732116699,"Marion","OH","Ohio","ML","Midlands",2062,60832
"3635",-81.6808700561523,41.0065879821777,"Medina","OH","Ohio","YK","Yankeedom",2063,60834
"3636",-82.1277694702148,41.0065879821777,"Medina","OH","Ohio","YK","Yankeedom",2063,60835
"3637",-82.1678771972656,41.0065879821777,"Medina","OH","Ohio","YK","Yankeedom",2063,60836
"3638",-82.1678771972656,41.0753440856934,"Medina","OH","Ohio","YK","Yankeedom",2063,60837
"3639",-81.6808700561523,41.0065879821777,"Medina","OH","Ohio","YK","Yankeedom",2063,60845
"3640",-84.81494140625,40.3534164428711,"Mercer","OH","Ohio","ML","Midlands",2065,60873
"3641",-84.8092193603516,40.5654106140137,"Mercer","OH","Ohio","ML","Midlands",2065,60874
"3642",-84.81494140625,40.3534164428711,"Mercer","OH","Ohio","ML","Midlands",2065,60879
"3643",-84.4310607910156,39.9294281005859,"Miami","OH","Ohio","ML","Midlands",2066,60881
"3644",-84.0529098510742,39.8835906982422,"Miami","OH","Ohio","ML","Midlands",2066,60886
"3645",-84.1617660522461,39.8950538635254,"Miami","OH","Ohio","ML","Midlands",2066,60887
"3646",-84.1674957275391,39.9007797241211,"Miami","OH","Ohio","ML","Midlands",2066,60888
"3647",-84.1617660522461,39.9294281005859,"Miami","OH","Ohio","ML","Midlands",2066,60889
"3648",-84.4310607910156,39.9294281005859,"Miami","OH","Ohio","ML","Midlands",2066,60890
"3649",-81.2855224609375,39.6200332641602,"Monroe","OH","Ohio","GA","Greater Appalachia",2067,60905
"3650",-81.2740631103516,39.7174339294434,"Monroe","OH","Ohio","GA","Greater Appalachia",2067,60906
"3651",-81.3141708374023,39.7231636047363,"Monroe","OH","Ohio","GA","Greater Appalachia",2067,60907
"3652",-81.3084411621094,39.8835906982422,"Monroe","OH","Ohio","GA","Greater Appalachia",2067,60908
"3653",-81.2282333374023,39.8835906982422,"Monroe","OH","Ohio","GA","Greater Appalachia",2067,60909
"3654",-84.4310607910156,39.9294281005859,"Montgomery","OH","Ohio","GA","Greater Appalachia",2068,60912
"3655",-84.1617660522461,39.9294281005859,"Montgomery","OH","Ohio","GA","Greater Appalachia",2068,60913
"3656",-84.1674957275391,39.9007797241211,"Montgomery","OH","Ohio","GA","Greater Appalachia",2068,60914
"3657",-84.1617660522461,39.8950538635254,"Montgomery","OH","Ohio","GA","Greater Appalachia",2068,60915
"3658",-84.0529098510742,39.8835906982422,"Montgomery","OH","Ohio","GA","Greater Appalachia",2068,60916
"3659",-84.0586395263672,39.8549423217773,"Montgomery","OH","Ohio","GA","Greater Appalachia",2068,60917
"3660",-84.4883575439453,39.91796875,"Montgomery","OH","Ohio","GA","Greater Appalachia",2068,60923
"3661",-84.4310607910156,39.9294281005859,"Montgomery","OH","Ohio","GA","Greater Appalachia",2068,60924
"3662",-81.5834579467773,39.6028442382812,"Morgan","OH","Ohio","ML","Midlands",2069,60930
"3663",-81.6980514526367,39.6028442382812,"Morgan","OH","Ohio","ML","Midlands",2069,60931
"3664",-81.7152404785156,39.5971145629883,"Morgan","OH","Ohio","ML","Midlands",2069,60932
"3665",-81.7152404785156,39.5799255371094,"Morgan","OH","Ohio","ML","Midlands",2069,60933
"3666",-81.7209701538086,39.5570068359375,"Morgan","OH","Ohio","ML","Midlands",2069,60934
"3667",-81.7095108032227,39.5455436706543,"Morgan","OH","Ohio","ML","Midlands",2069,60935
"3668",-81.7152404785156,39.5054397583008,"Morgan","OH","Ohio","ML","Midlands",2069,60936
"3669",-81.7496185302734,39.5111694335938,"Morgan","OH","Ohio","ML","Midlands",2069,60937
"3670",-81.7553482055664,39.5111694335938,"Morgan","OH","Ohio","ML","Midlands",2069,60938
"3671",-81.8183746337891,39.5168991088867,"Morgan","OH","Ohio","ML","Midlands",2069,60939
"3672",-81.824104309082,39.471061706543,"Morgan","OH","Ohio","ML","Midlands",2069,60940
"3673",-81.835563659668,39.46533203125,"Morgan","OH","Ohio","ML","Midlands",2069,60941
"3674",-82.0590133666992,39.471061706543,"Morgan","OH","Ohio","ML","Midlands",2069,60942
"3675",-82.0475616455078,39.5684623718262,"Morgan","OH","Ohio","ML","Midlands",2069,60943
